0.28999999 -16.850975 0.090069309 0.0033508311 0.77652019 -60.147285 0.99395442 0.0051588491 0.0085585546 -64.747963 0.9944939 0.0052432599 0.054045111 
0.29499999 -17.18078 0.088723324 0.0033502425 0.77899736 -60.144783 0.99395126 0.0051586195 0.0085500004 -64.745407 0.99449909 0.0052434551 0.053991094 
0.30000001 -17.512327 0.087421425 0.0033496546 0.78139806 -60.142281 0.99394816 0.0051583895 0.0085414546 -64.742859 0.99450433 0.0052436497 0.05393713 
0.30500001 -17.845503 0.086163305 0.0033490669 0.78370625 -60.139778 0.993945 0.005158159 0.0085329181 -64.740303 0.99450952 0.0052438444 0.053883221 
0.31 -18.180197 0.084948659 0.0033484797 0.7858994 -60.137276 0.99394184 0.0051579289 0.008524389 -64.737755 0.9945147 0.0052440381 0.053829364 
0.315 -18.5163 0.083777189 0.003347893 0.78794694 -60.134769 0.99393868 0.0051576984 0.0085158693 -64.735199 0.99451983 0.0052442322 0.05377556 
0.31999999 -18.853704 0.082648568 0.0033473065 0.78980982 -60.132267 0.99393547 0.0051574674 0.008507357 -64.732651 0.99452502 0.0052444255 0.053721812 
0.32499999 -19.192305 0.081562474 0.0033467207 0.79144233 -60.129765 0.99393231 0.0051572369 0.008498854 -64.730095 0.99453014 0.0052446187 0.053668119 
0.33000001 -19.531996 0.080518559 0.0033461354 0.79279798 -60.127262 0.99392915 0.005157006 0.0084903594 -64.727547 0.99453527 0.0052448115 0.053614475 
0.33500001 -19.872677 0.07951647 0.0033455505 0.79383874 -60.12476 0.99392599 0.0051567745 0.0084818732 -64.724991 0.99454039 0.0052450038 0.053560887 
0.34 -20.214247 0.078555822 0.0033449663 0.79454631 -60.122253 0.99392283 0.0051565436 0.0084733963 -64.722443 0.99454546 0.0052451957 0.053507354 
0.345 -20.556608 0.077636227 0.0033443824 0.79492843 -60.119751 0.99391961 0.0051563121 0.0084649269 -64.719887 0.99455053 0.0052453876 0.053453874 
0.34999999 -20.899666 0.076757252 0.0033437992 0.79501796 -60.117249 0.99391645 0.0051560807 0.0084564658 -64.717339 0.99455565 0.0052455789 0.053400446 
0.35499999 -21.243324 0.075918451 0.0033432164 0.79486382 -60.114742 0.99391329 0.0051558488 0.008448014 -64.71479 0.99456066 0.0052457703 0.053347073 
0.36000001 -21.587492 0.075119361 0.0033426343 0.79451966 -60.11224 0.99391007 0.0051556169 0.0084395697 -64.712234 0.99456573 0.0052459608 0.053293753 
0.36500001 -21.932079 0.074359462 0.0033420527 0.79403496 -60.109737 0.99390692 0.005155385 0.0084311347 -64.709686 0.99457079 0.0052461512 0.053240485 
0.37 -22.277002 0.073638238 0.0033414718 0.79345036 -60.107235 0.9939037 0.0051551531 0.0084227081 -64.70713 0.9945758 0.0052463412 0.05318727 
0.375 -22.622175 0.072955132 0.0033408916 0.79279685 -60.104729 0.99390054 0.0051549207 0.008414289 -64.704582 0.99458081 0.0052465312 0.05313411 
0.38 -22.967518 0.072309539 0.0033403118 0.79209691 -60.102226 0.99389732 0.0051546884 0.0084058791 -64.702034 0.99458581 0.0052467207 0.053081002 
0.38499999 -23.312948 0.071700856 0.0033397328 0.79136604 -60.09972 0.99389416 0.0051544555 0.0083974777 -64.699486 0.99459076 0.0052469098 0.05302795 
0.38999999 -23.658392 0.071128428 0.0033391544 0.79061502 -60.097218 0.99389094 0.0051542232 0.0083890846 -64.69693 0.99459577 0.0052470984 0.052974947 
0.39500001 -24.003777 0.070591599 0.0033385765 0.78985095 -60.094715 0.99388772 0.0051539899 0.008380699 -64.694382 0.99460071 0.0052472865 0.052921999 
0.40000001 -24.349028 0.070089661 0.0033379996 0.78907859 -60.092209 0.99388456 0.0051537571 0.0083723227 -64.691833 0.99460566 0.0052474746 0.052869104 
0.405 -24.69408 0.069621898 0.0033374233 0.78830111 -60.089706 0.99388134 0.0051535238 0.0083639547 -64.689285 0.99461061 0.0052476623 0.052816261 
0.41 -25.038868 0.069187574 0.0033368478 0.78752047 -60.0872 0.99387813 0.0051532905 0.0083555952 -64.686729 0.9946155 0.00524785 0.05276347 
0.41499999 -25.383327 0.068785928 0.0033362729 0.7867381 -60.084698 0.99387491 0.0051530572 0.0083472431 -64.684181 0.99462038 0.0052480372 0.052710734 
0.41999999 -25.727398 0.068416186 0.003335699 0.78595489 -60.082191 0.99387169 0.0051528234 0.0083389003 -64.681633 0.99462527 0.0052482239 0.052658048 
0.42500001 -26.071022 0.068077564 0.0033351257 0.78517133 -60.079689 0.99386853 0.0051525896 0.0083305659 -64.679085 0.99463016 0.0052484102 0.052605417 
0.43000001 -26.414143 0.067769267 0.0033345532 0.78438789 -60.077183 0.99386531 0.0051523559 0.0083222389 -64.676537 0.99463505 0.005248596 0.052552838 
0.435 -26.75671 0.067490496 0.0033339818 0.78360474 -60.07468 0.99386209 0.0051521217 0.0083139213 -64.673988 0.99463993 0.0052487818 0.052500311 
0.44 -27.098671 0.067240432 0.0033334109 0.78282213 -60.072174 0.99385887 0.0051518874 0.0083056111 -64.67144 0.99464476 0.0052489671 0.052447837 
0.44499999 -27.439978 0.06701827 0.0033328412 0.78204006 -60.069672 0.9938556 0.0051516532 0.0082973102 -64.668892 0.99464959 0.0052491524 0.052395415 
0.44999999 -27.780582 0.066823214 0.0033322724 0.78125864 -60.067165 0.99385238 0.005151419 0.0082890168 -64.666344 0.99465442 0.0052493368 0.052343048 
0.45500001 -28.120441 0.066654451 0.0033317043 0.78047794 -60.064659 0.99384916 0.0051511843 0.0082807317 -64.663795 0.99465919 0.0052495212 0.05229073 
0.46000001 -28.459511 0.066511191 0.0033311374 0.77969795 -60.062157 0.99384594 0.0051509496 0.0082724551 -64.661247 0.99466401 0.0052497056 0.052238464 
0.465 -28.79775 0.066392645 0.0033305713 0.77891868 -60.05965 0.99384272 0.0051507144 0.0082641868 -64.658699 0.99466878 0.0052498891 0.052186254 
