0.72000003 -0.44207358 0.079579771 0.33402434 0.7429688 -0.58107907 0.99082136 0.46439132 0.014003275 -0.44207358 0.079579771 0.33402434 0.7429688 0 0 0 
0.73000002 -0.4471781 0.080649309 0.33392867 0.74148434 -0.58101052 0.99080986 0.46433097 0.013975296 -0.4471781 0.080649309 0.33392867 0.74148434 0 0 0 
0.74000001 -0.45220387 0.081749521 0.33383414 0.74000281 -0.58094198 0.99079829 0.46427053 0.013947373 -0.45220387 0.081749521 0.33383414 0.74000281 0 0 0 
0.75 -0.45715123 0.0828804 0.33374071 0.73852432 -0.58087343 0.99078679 0.46421006 0.013919506 -0.45715123 0.0828804 0.33374071 0.73852432 0 0 0 
0.75999999 -0.46202055 0.084042005 0.33364844 0.73704875 -0.58080488 0.99077517 0.46414953 0.013891695 -0.46202055 0.084042005 0.33364844 0.73704875 0 0 0 
0.76999998 -0.46681219 0.085234404 0.33355734 0.73557609 -0.58073634 0.9907636 0.46408892 0.01386394 -0.46681219 0.085234404 0.33355734 0.73557609 0 0 0 
0.77999997 -0.47152674 0.086457685 0.33346748 0.73410642 -0.58066773 0.99075198 0.46402827 0.013836239 -0.47152674 0.086457685 0.33346748 0.73410642 0 0 0 
0.79000002 -0.47616473 0.08771196 0.33337885 0.73263967 -0.58059919 0.9907403 0.46396756 0.013808595 -0.47616473 0.08771196 0.33337885 0.73263967 0 0 0 
0.80000001 -0.48072678 0.088997342 0.33329153 0.73117584 -0.58053058 0.99072862 0.46390682 0.013781006 -0.48072678 0.088997342 0.33329153 0.73117584 0 0 0 
0.81 -0.48521364 0.090313926 0.33320552 0.72971499 -0.58046198 0.99071693 0.463846 0.013753471 -0.48521364 0.090313926 0.33320552 0.72971499 0 0 0 
0.81999999 -0.48962593 0.091661811 0.33312085 0.728257 -0.58039343 0.99070519 0.46378511 0.013725991 -0.48962593 0.091661811 0.33312085 0.728257 0 0 0 
0.82999998 -0.49396446 0.0930411 0.33303759 0.72680193 -0.58032483 0.99069345 0.46372417 0.013698567 -0.49396446 0.0930411 0.33303759 0.72680193 0 0 0 
0.83999997 -0.49822998 0.094451852 0.33295572 0.72534978 -0.58025622 0.99068165 0.46366319 0.013671197 -0.49822998 0.094451852 0.33295572 0.72534978 0 0 0 
0.85000002 -0.50242329 0.09589415 0.33287528 0.72390056 -0.58018762 0.99066985 0.46360213 0.013643882 -0.50242329 0.09589415 0.33287528 0.72390056 0 0 0 
0.86000001 -0.50654519 0.097368032 0.33279637 0.72245419 -0.58011901 0.99065799 0.46354103 0.013616621 -0.50654519 0.097368032 0.33279637 0.72245419 0 0 0 
0.87 -0.51059657 0.098873518 0.33271897 0.72101074 -0.58005035 0.99064618 0.46347988 0.013589416 -0.51059657 0.098873518 0.33271897 0.72101074 0 0 0 
0.88 -0.51457816 0.10041063 0.33264315 0.71957016 -0.57998174 0.99063426 0.46341866 0.013562264 -0.51457816 0.10041063 0.33264315 0.71957016 0 0 0 
0.88999999 -0.51849091 0.10197936 0.33256891 0.71813244 -0.57991308 0.99062234 0.46335739 0.013535166 -0.51849091 0.10197936 0.33256891 0.71813244 0 0 0 
